"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/23/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"05/24/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"05/25/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"05/26/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"05/27/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"05/28/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"05/29/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"05/30/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"05/31/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/01/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/02/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/03/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/04/2019","AQS","060655001","1","0.3","ppm","3","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/05/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/06/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/07/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/08/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/09/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/10/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/11/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/12/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/13/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/14/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/15/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/16/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/17/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/18/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/19/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/20/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/21/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/22/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/23/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/24/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/25/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/26/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/27/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/28/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/29/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"06/30/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/01/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/02/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/03/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/04/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/05/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/06/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/07/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/08/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/09/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/10/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/11/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/12/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/13/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/14/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/15/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/16/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/17/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/18/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/19/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/20/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/21/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/22/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/23/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/24/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/25/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/26/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/27/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/28/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/29/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/30/2019","AQS","060655001","1","0.1","ppm","1","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"07/31/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
"08/01/2019","AQS","060655001","1","0.2","ppm","2","Palm Springs","24","100.0000","42101","Carbon monoxide","40140","Riverside-San Bernardino-Ontario, CA","06","California","065","Riverside","33.85275","-116.54101"
